,Barcode,block,g_alias,datePlant,dateMature,daysToMaturity,plantCount,hundredSeedWeight,podWseedWeight,seedWeight,meanSeedpPod,tenPodWeight,seedpPod1,seedpPod2,seedpPod3,seedpPod4,seedpPod5,seedpPod6,seedpPod7,seedpPod8,seedpPod9,seedpPod10,genotype,soilSample
526,27_1,3,VI003181B-GM,10/6/2022,12/14/2022,69,20,3.95,236,154,11.9,6.56,13,12,12,12,10,11,12,11,14,12,MMC159,Ws1
527,27_2,3,VI000735BG,10/6/2022,12/23/2022,78,20,4.62,266,162,12.8,8.14,15,13,12,12,13,14,14,13,13,9,MMC33,Ws1
528,27_3,3,KPS1,10/6/2022,12/14/2022,69,11,6.84,300,200,12.9,11.56,11,15,14,13,11,15,11,14,14,11,MB13,Ws1
529,27_4,3,VI000852AG,10/6/2022,12/19/2022,74,4,4.81,54,24,11.2,6.63,11,12,10,12,11,11,11,13,10,11,MMC41,Ws1
530,27_5,3,VI001974BG,10/6/2022,12/19/2022,74,20,4.25,166,118,11.2,6.17,13,9,11,12,12,9,11,11,11,13,MMC103,Ws1
531,28_1,3,VI002934AG,10/6/2022,12/19/2022,74,17,4.08,186,110,13.2,7.77,14,15,15,14,13,13,12,12,12,12,MMC142,Ws1
532,28_2,3,VI000559AG,10/6/2022,12/23/2022,78,20,3.69,110,58,11.7,5.53,12,12,12,12,10,12,11,12,11,13,MMC24,Ws1
533,28_3,3,VI001820BG,10/6/2022,12/28/2022,83,20,4.61,110,64,13.1,7.58,14,14,11,14,14,13,15,12,12,12,MMC101,Ws1
534,28_4,3,VI001419BG,10/6/2022,12/19/2022,74,14,3.68,122,70,11.7,5.42,13,9,12,11,12,12,12,11,13,12,MMC67,Ws1
535,28_5,3,VI001408BG,10/6/2022,12/23/2022,78,20,4.13,134,82,11.7,6.08,11,12,13,12,12,12,12,12,11,10,MMC64,Ws1
536,29_1,3,VI002432AG,10/6/2022,12/23/2022,78,14,6.06,148,82,11.5,9.85,11,10,10,12,13,13,12,13,10,11,MMC120,Ws2
537,29_2,3,VI000736AG,10/6/2022,12/19/2022,74,12,5.32,154,102,12.5,10.33,15,14,12,13,11,12,12,13,10,13,MMC34,Ws2
538,29_3,3,VI004842AG,10/6/2022,12/19/2022,74,20,3.46,146,82,12.1,6.5,13,12,13,12,12,13,12,11,12,11,MMC271,Ws2
539,29_4,3,VI004244B-BR,10/6/2022,12/12/2022,67,20,4.1,190,114,12.3,5.5,14,14,15,13,10,10,11,13,11,12,MMC249,Ws2
540,29_5,3,VI003664AG,10/6/2022,12/19/2022,74,20,4.03,254,180,12.7,6.58,13,14,14,13,13,13,15,11,10,11,MMC201,Ws2
541,3_1,1,VI001562AG,10/6/2022,12/28/2022,83,20,3.73,138,90,13.2,5.61,16,12,13,13,14,12,13,13,13,13,MMC82,Es1
542,3_2,1,VI001993BG,10/6/2022,12/28/2022,83,14,4.55,60,32,11.4,5.81,10,12,11,10,12,11,13,10,12,13,MMC104,Es1
543,3_3,1,VI002239AG,10/6/2022,12/14/2022,69,20,4.09,144,76,10.6,5.5,11,10,10,12,10,9,12,11,11,10,MMC117,Es1
544,3_4,1,VI000559AG,10/6/2022,12/28/2022,83,20,3.73,84,46,10.7,5.51,12,11,10,11,10,9,11,11,11,11,MMC24,Es1
545,3_5,1,VI001762A-GM,10/6/2022,12/23/2022,78,20,3.47,176,88,12.6,6.06,13,14,14,13,11,12,14,11,12,12,MMC98,Es1
546,30_1,3,VI003232AG,10/6/2022,12/19/2022,74,20,4,348,218,13.1,6.08,13,14,12,13,13,13,13,14,13,13,MMC164,Ws2
547,30_2,3,VI001535BG,10/6/2022,12/21/2022,76,17,3.81,230,148,12.2,6.24,12,12,12,13,13,11,11,12,12,14,MMC77,Ws2
548,30_3,3,VI001268BG,10/6/2022,12/19/2022,74,20,4.72,196,134,12,8.27,13,12,13,12,11,13,12,11,11,12,MMC56,Ws2
549,30_4,3,VI003465BG,10/6/2022,12/21/2022,76,20,3.99,292,172,13.2,6.79,12,13,15,14,14,14,14,13,11,12,MMC183,Ws2
550,30_5,3,VI003034BG,10/6/2022,12/19/2022,74,20,3.81,302,198,13.2,6.9,14,14,14,14,13,13,14,13,11,12,MMC148,Ws2
551,31_1,3,VI004965BG,10/6/2022,12/28/2022,83,20,4.2,220,134,12.6,7.13,12,14,12,14,12,13,11,14,13,11,MMC285,Ws2
552,31_2,3,VI004822BG,10/6/2022,12/19/2022,74,20,2.99,184,118,11.8,5.54,10,13,13,13,14,12,12,11,9,11,MMC269,Ws2
553,31_3,3,VI004691AG,10/6/2022,12/7/2022,62,16,3.98,164,108,12,7.67,11,12,13,7,13,17,14,10,12,11,MMC261,Ws2
554,31_4,3,VI000319AG,10/6/2022,12/21/2022,76,20,3.99,242,146,12.4,6.7,10,14,13,12,13,13,12,13,10,14,MMC15,Ws2
555,31_5,3,VI001628AG,10/6/2022,12/14/2022,69,20,3.54,286,170,11.6,5.22,12,10,11,11,12,13,13,11,12,11,MMC87,Ws2
556,33_1,1,VI003057BG,10/6/2022,12/23/2022,78,20,3.87,258,150,12.2,6.51,14,13,12,12,12,10,11,12,15,11,MMC150,Es1
557,33_2,1,3890,10/6/2022,12/14/2022,69,20,6.36,318,200,11.8,9.94,11,12,13,12,13,11,12,11,11,12,MBCt,Es1
558,33_3,1,VI002523AG,10/6/2022,12/23/2022,78,20,5.68,110,54,12.6,8.88,13,9,13,13,14,15,13,12,11,13,MMC125,Es1
559,33_4,1,VI000616BG,10/6/2022,12/21/2022,76,11,4.16,148,80,12.1,6.96,12,11,13,10,14,12,10,14,13,12,MMC27,Es1
560,33_5,1,VI003720BG,10/6/2022,12/23/2022,78,20,3.26,156,80,13.2,4.81,14,13,12,12,12,13,14,14,14,14,MMC205,Es1
561,34_1,1,VI003480BG,10/6/2022,12/19/2022,74,9,5.96,170,110,11.5,10.36,13,10,10,12,11,13,12,12,10,12,MMC185,Es1
562,34_2,1,VI002176BG,10/6/2022,12/14/2022,69,20,4.02,318,214,12.5,6.57,15,12,14,12,13,10,14,13,10,12,MMC112,Es1
563,34_3,1,VI002197BG,10/6/2022,12/21/2022,76,13,4.75,214,124,13.4,8.22,12,14,13,13,13,14,13,14,15,13,MMC115,Es1
564,34_4,1,KPS1,10/6/2022,12/14/2022,69,11,6.85,306,200,12.5,11.07,14,12,11,13,14,16,10,10,12,13,MB13,Es1
565,34_5,1,VI005030BY,10/6/2022,12/28/2022,83,17,4.94,50,14,12.6,8.91,12,14,13,13,12,12,12,15,11,12,MMC290,Es1
566,35_1,1,VI001806BG,10/6/2022,12/21/2022,76,20,4.02,216,144,11.9,8,12,13,12,14,12,11,11,10,14,10,MMC100,Es1
567,35_2,1,VI001385AG,10/6/2022,12/29/2022,84,20,3.63,70,32,11.6,5.07,12,11,12,13,12,12,11,12,10,11,MMC60,Es1
568,35_3,1,VI000736AG,10/6/2022,12/14/2022,69,20,5.31,222,134,13.6,11.9,14,14,12,14,16,12,12,15,12,15,MMC34,Es1
569,35_4,1,VI001435AG,10/6/2022,12/23/2022,78,20,3.32,138,70,13.2,6.04,12,14,14,14,12,14,14,13,14,11,MMC68,Es1
570,35_5,1,VI004942BG,10/6/2022,12/23/2022,78,20,4.24,298,166,13.6,8.33,14,14,13,14,14,15,12,13,13,14,MMC280,Es1
571,36_1,1,VI003642AG,10/6/2022,12/23/2022,78,20,4.4,120,62,12.8,6.7,12,14,14,13,13,12,13,12,13,12,MMC198,Es1
572,36_2,1,VI004734AG,10/6/2022,12/14/2022,69,20,3.65,140,86,10.8,5.48,12,11,11,7,12,11,11,12,10,11,MMC264,Es1
573,36_3,1,VI002646AG,10/6/2022,12/21/2022,76,20,5.97,264,162,13.4,10.21,14,12,14,16,14,13,14,12,13,12,MMC131,Es1
574,36_4,1,VI004968AG,10/6/2022,12/28/2022,83,20,3.82,198,116,12.5,6.4,11,11,12,13,12,12,14,14,13,13,MMC286,Es1
575,36_5,1,VI001096AG,10/6/2022,12/14/2022,69,20,6.55,342,224,13.2,12.3,14,13,13,14,13,14,14,10,13,14,MMC48,Es1
576,37_1,1,VI003648BG,10/6/2022,12/19/2022,74,20,4.34,226,144,13.9,8.4,15,14,13,16,14,14,11,14,14,14,MMC199,Es2
577,37_2,1,VI000815BG,10/6/2022,12/14/2022,69,20,4.02,242,154,12.5,7.63,12,13,13,12,11,12,14,12,13,13,MMC39,Es2
578,37_3,1,VI004954BG,10/6/2022,12/14/2022,69,20,5,264,166,12.6,8.72,14,14,15,12,12,13,11,11,13,11,MMC281,Es2
579,37_4,1,VI004432B-BR,10/6/2022,12/7/2022,62,20,3.89,164,116,10.9,5.12,8,9,9,10,12,12,12,12,13,12,MMC257,Es2
580,37_5,1,VI003470BG,10/6/2022,12/14/2022,69,15,5.95,330,234,13.4,10.91,11,14,12,13,13,14,15,14,15,13,MMC184,Es2
581,38_1,2,VI001548AG,10/6/2022,12/28/2022,83,17,3.31,106,54,11.3,6.24,13,11,9,12,12,11,11,11,11,12,MMC79,Es2
582,38_2,2,VI004096BG,10/6/2022,12/29/2022,84,13,3.76,48,14,13,6.33,13,14,15,12,12,12,12,13,14,13,MMC243,Es2
583,38_3,2,VI004915BG,10/6/2022,12/14/2022,69,16,4.46,330,210,13,8.3,12,13,13,13,13,12,16,13,13,12,MMC275,Es2
584,38_4,2,VI000852AG,10/6/2022,12/14/2022,69,8,4.7,198,124,12.5,9.7,11,12,13,10,13,13,12,14,14,13,MMC41,Es2
585,38_5,2,VI000188A-BLM,10/6/2022,12/19/2022,74,20,3.85,240,136,13.2,6.94,15,12,12,14,12,15,12,13,13,14,MMC7,Es2
586,39_1,2,3890,10/6/2022,12/14/2022,69,20,6.42,316,198,12.1,10.5,13,11,12,12,12,11,12,12,13,13,MBCt,Es2
587,39_2,2,VI003648BG,10/6/2022,12/16/2022,71,20,4.49,224,140,12.4,7.79,14,13,13,12,10,12,14,11,12,13,MMC199,Es2
588,39_3,2,VI000723AG,10/6/2022,12/19/2022,74,15,3.56,190,102,12.4,5.08,13,15,13,15,10,13,11,10,12,12,MMC31,Es2
589,39_4,2,VI000618AG,10/6/2022,12/14/2022,69,11,4.06,184,114,11.3,6.44,12,11,11,11,11,10,12,11,12,12,MMC28,Es2
590,39_5,2,VI002456AG,10/6/2022,12/19/2022,74,16,5.73,180,102,14.7,10.79,15,16,16,13,10,13,14,13,19,18,MMC122,Es2
591,4_1,1,VI003577AG,10/6/2022,12/21/2022,76,13,4.43,68,28,12.8,7.64,10,11,13,14,12,13,13,15,14,13,MMC196,Es1
592,4_2,1,VI003563A-BR,10/6/2022,12/28/2022,83,20,3.86,94,54,12.7,6.55,12,14,12,12,12,13,13,13,13,13,MMC195,Es1
593,4_3,1,VI003242AG,10/6/2022,12/14/2022,69,20,4.8,270,180,12,8.24,12,14,13,13,12,13,12,11,10,10,MMC166,Es1
594,4_4,1,VI004853BG,10/6/2022,12/21/2022,76,20,4.02,158,90,12.1,6.06,13,13,10,13,13,10,13,12,14,10,MMC272,Es1
595,4_5,1,VI002469AG,10/6/2022,12/19/2022,74,20,4.77,282,160,11.9,7.69,11,12,11,12,12,13,12,12,12,12,MMC123,Es1
596,40_1,2,VI000981BG,10/6/2022,12/14/2022,69,20,4.24,324,218,13,7.7,15,12,13,12,11,13,13,13,15,13,MMC45,Es2
597,40_2,2,VI002063BG,10/6/2022,12/28/2022,83,20,5.65,52,18,11.9,8.14,12,12,12,12,11,12,14,13,10,11,MMC108,Es2
598,40_3,2,VI002239AG,10/6/2022,12/14/2022,69,20,4.12,224,122,11.5,6.43,14,11,12,12,11,12,10,11,10,12,MMC117,Es2
599,40_4,2,VI004129A-BLM,10/6/2022,12/19/2022,74,20,3.4,196,118,10.7,4.46,12,11,11,10,10,9,10,12,11,11,MMC244,Es2
600,40_5,2,VI004822BG,10/6/2022,12/21/2022,76,20,3.24,184,88,11.6,5.21,12,11,11,12,11,12,12,12,11,12,MMC269,Es2
601,41_1,2,VI002284BG,10/6/2022,12/19/2022,74,11,4.11,156,70,11.2,5.87,12,12,11,11,11,11,12,11,11,10,MMC118,Ws1
602,41_2,2,VI000319AG,10/6/2022,12/19/2022,74,20,4.12,212,108,12.2,7.54,13,13,13,13,12,11,11,11,14,11,MMC15,Ws1
603,41_3,2,VI002523AG,10/6/2022,12/14/2022,69,17,5.78,104,58,12.6,9.76,13,10,11,12,14,14,14,10,14,14,MMC125,Ws1
604,41_4,2,VI001651BG,10/6/2022,12/23/2022,78,12,3.76,136,72,13.4,7.71,14,13,12,14,13,14,13,14,13,14,MMC88,Ws1
605,41_5,2,VI004069BG,10/6/2022,12/21/2022,76,20,4.71,384,244,11.8,7.48,11,13,11,12,10,13,12,11,12,13,MMC241,Ws1
606,42_1,2,VI003678BG,10/6/2022,12/28/2022,83,20,4.06,156,84,13.3,6.85,14,13,13,12,12,14,14,13,14,14,MMC202,Ws1
607,42_2,2,VI000938AG,10/6/2022,12/19/2022,74,13,4.12,302,200,12.5,6.37,11,13,13,13,11,13,13,12,13,13,MMC42,Ws1
608,42_3,2,VI000542BY,10/6/2022,12/21/2022,76,9,2.92,72,26,12.5,4.69,14,12,12,11,13,13,12,14,11,13,MMC21,Ws1
609,42_4,2,VI001339AG,10/6/2022,12/19/2022,74,16,6.63,264,162,13.1,12.05,16,14,14,13,10,14,12,12,11,15,MMC59,Ws1
610,42_5,2,VI003664AG,10/6/2022,12/12/2022,67,20,4.18,284,192,12.6,6.89,11,12,13,11,13,14,14,13,12,13,MMC201,Ws1
611,43_1,3,VI001471AG,10/6/2022,12/23/2022,78,19,4.26,230,136,11.8,7.1,12,12,11,12,12,12,12,11,12,12,MMC70,Ws1
612,43_2,3,VI002456AG,10/6/2022,12/19/2022,74,13,5.37,206,114,12.1,10.34,13,12,11,11,10,14,12,12,13,13,MMC122,Ws1
613,43_3,3,VI003220AG,10/6/2022,12/19/2022,74,20,5.22,326,206,12.4,8.33,14,10,14,10,12,13,13,12,13,13,MMC163,Ws1
614,43_4,3,VI001411AG,10/6/2022,12/21/2022,76,19,3.8,164,102,11.8,5.81,13,14,11,10,10,11,12,12,13,12,MMC65,Ws1
615,43_5,3,VI001654BG,10/6/2022,12/28/2022,83,13,3.65,112,52,11.9,6.7,13,13,12,11,12,12,13,11,10,12,MMC90,Ws1
616,44_1,3,VI003135B-BL,10/6/2022,12/14/2022,69,20,3.05,228,142,11.8,4.5,12,11,13,12,13,11,12,11,11,12,MMC156,Ws1
617,44_2,3,VI003183AG,10/6/2022,12/19/2022,74,20,4.14,242,138,12.6,7.03,11,13,14,12,14,15,11,12,12,12,MMC160,Ws1
618,44_3,3,VI001191BG,10/6/2022,12/28/2022,83,15,5.58,188,102,12.4,10.49,11,14,13,14,14,11,10,13,11,13,MMC52,Ws1
619,44_4,3,VI003235AG,10/6/2022,12/21/2022,76,20,4.07,258,150,12.8,7.3,14,13,11,13,12,11,14,13,13,14,MMC165,Ws1
620,44_5,3,VI003413BG,10/6/2022,12/19/2022,74,16,4.02,238,126,11.9,6.7,10,11,12,13,12,13,11,12,12,13,MMC179,Ws1
621,45_1,3,VI000099AG,10/6/2022,12/28/2022,83,20,4.37,224,134,13.7,9.32,13,13,13,14,14,14,14,14,15,13,MMC2,Ws2
622,45_2,3,NM94,10/6/2022,12/14/2022,69,20,5.34,258,160,11,8.87,9,11,11,13,11,11,12,11,11,10,MB02,Ws2
623,45_3,3,VI003440AG,10/6/2022,12/19/2022,74,20,4.22,256,150,11.8,6.73,11,11,11,12,12,13,12,11,12,13,MMC180,Ws2
624,45_4,3,VI003187BG,10/6/2022,12/19/2022,74,20,4.65,350,222,12.9,8.43,14,15,12,13,12,11,13,13,13,13,MMC161,Ws2
625,45_5,3,VI003699B-BG,10/6/2022,12/29/2022,84,20,2.7,126,86,13.1,5.22,14,14,13,11,14,14,14,12,12,13,MMC204,Ws2
626,46_1,3,VI005030BY,10/6/2022,12/28/2022,83,20,4.89,130,68,13.9,8.73,14,15,13,13,12,14,16,14,14,14,MMC290,Ws2
627,46_2,3,VI000380AG,10/6/2022,12/21/2022,76,20,6.89,292,192,12.9,14.39,13,14,14,14,12,14,14,12,9,13,MMC16,Ws2
628,46_3,3,VI001533BG,10/6/2022,12/23/2022,78,12,3.31,98,38,13.9,6.44,12,13,16,16,13,12,15,14,14,14,MMC76,Ws2
629,46_4,3,VI004968AG,10/6/2022,12/28/2022,83,15,3.81,194,110,12.9,6.91,13,13,13,12,11,12,15,13,14,13,MMC286,Ws2
630,46_5,3,VI003927AG,10/6/2022,12/19/2022,74,20,3.48,276,176,11.7,6.8,12,11,10,10,14,11,12,13,12,12,MMC224,Ws2
631,47_1,3,VI001806AG,10/6/2022,12/21/2022,76,20,3.53,258,162,11.4,5.42,12,10,11,12,13,13,10,12,11,10,MMC99,Ws2
632,47_2,3,VI001284AG,10/6/2022,12/28/2022,83,20,4.16,294,170,12.1,6.95,12,13,10,13,13,12,11,14,13,10,MMC58,Ws2
633,47_3,3,VI000316AG,10/6/2022,12/19/2022,74,20,4.03,262,180,12.9,6.72,15,14,12,13,13,11,13,12,12,14,MMC13,Ws2
634,47_4,3,VI001733BG,10/6/2022,12/21/2022,76,17,4.94,354,236,13.8,10.12,13,13,14,15,13,14,14,13,15,14,MMC95,Ws2
635,47_5,3,VI001548AG,10/6/2022,12/19/2022,74,20,3.33,190,114,10.8,5.31,11,11,11,12,11,10,10,10,11,11,MMC79,Ws2
636,49_1,1,VI003332AG,10/6/2022,12/21/2022,76,20,4.02,220,116,11.8,5.58,13,10,13,12,11,13,11,11,12,12,MMC173,Es1
637,49_2,1,KPS2,10/6/2022,12/28/2022,83,13,6.41,88,40,11.9,10.31,13,12,12,11,12,12,13,11,12,11,MB03,Es1
638,49_3,1,VI004243B-BR,10/6/2022,12/12/2022,67,20,3.94,192,108,11.7,6.04,12,12,12,14,11,11,11,12,12,10,MMC248,Es1
639,49_4,1,VI001557BG,10/6/2022,12/29/2022,84,20,3.27,76,34,13.8,5.98,14,13,15,14,13,14,13,14,14,14,MMC81,Es1
640,49_5,1,VI001482BG,10/6/2022,12/23/2022,78,20,4.13,264,160,12.9,7.01,12,14,12,12,14,12,13,12,14,14,MMC71,Es1
641,5_1,1,VI003957AG,10/6/2022,12/14/2022,69,17,3.35,242,168,12,5.88,13,11,11,12,10,12,13,12,13,13,MMC232,Es2
642,5_2,1,VI002195AG,10/6/2022,12/16/2022,71,13,6.45,124,60,11.7,9.4,11,13,12,12,14,10,11,12,12,10,MMC114,Es2
643,5_3,1,VI002437BG,10/6/2022,12/12/2022,67,13,3.88,212,150,11.9,6.48,12,12,12,11,11,13,13,12,12,11,MMC121,Es2
644,5_4,1,VI000766BG,10/6/2022,12/14/2022,69,15,3.99,186,128,11.3,7.05,11,11,10,11,10,12,13,12,12,11,MMC37,Es2
645,5_5,1,VI002537AG,10/6/2022,12/19/2022,74,10,4.65,66,42,12.5,8.47,12,13,11,12,14,13,11,13,13,13,MMC127,Es2
646,50_1,1,VI003959BG,10/6/2022,12/21/2022,76,20,3.72,318,192,12.4,6.14,13,12,12,13,14,12,13,11,14,10,MMC234,Es1
647,50_2,1,VI000618AG,10/6/2022,12/23/2022,78,19,4.09,190,114,12.9,7.83,13,13,13,14,12,14,13,11,13,13,MMC28,Es1
648,50_3,1,VI000818BG,10/6/2022,12/21/2022,76,11,4.13,188,106,13.1,8.73,14,13,12,14,13,13,12,12,14,14,MMC40,Es1
649,50_4,1,VI001408BG,10/6/2022,12/28/2022,83,20,3.98,116,66,12.9,6.34,14,12,14,13,12,13,14,12,13,12,MMC64,Es1
650,50_5,1,VI003251A-BL,10/6/2022,12/28/2022,83,20,3.32,68,32,11.7,5.06,12,12,12,13,11,12,12,12,10,11,MMC167,Es1
651,51_1,1,VI004810BG,10/6/2022,12/7/2022,62,20,3.99,260,176,12.2,6.31,14,13,11,11,16,12,12,13,10,10,MMC267,Es1
652,51_2,1,VI001406BG,10/6/2022,12/23/2022,78,17,3.99,86,48,12.4,6.54,12,13,12,11,12,10,14,14,14,12,MMC63,Es1
653,51_3,1,VI001806AG,10/6/2022,12/19/2022,74,20,3.63,192,126,10.3,5.43,10,12,5,11,11,10,11,10,12,11,MMC99,Es1
654,51_4,1,VI014178BG,10/6/2022,12/23/2022,78,20,4.05,70,28,13.1,7.22,14,12,15,13,12,14,14,12,13,12,MMC293,Es1
655,51_5,1,VI000805BG,10/6/2022,12/12/2022,67,12,5.6,306,218,13,8.81,13,13,13,14,14,14,13,12,12,12,MMC38,Es1
656,52_1,1,VI003062BG,10/6/2022,12/29/2022,84,20,4.48,114,60,12.6,7.07,13,11,12,13,14,11,12,14,13,13,MMC151,Es1
657,52_2,1,VI000232AG,10/6/2022,12/21/2022,76,13,5.2,154,86,13.2,10.3,16,10,11,16,13,16,12,10,15,13,MMC10,Es1
658,52_3,1,VI004956AG,10/6/2022,12/23/2022,78,20,3.81,148,78,12.4,6.4,13,12,12,13,11,14,14,12,11,12,MMC282,Es1
659,52_4,1,VI002456AG,10/6/2022,12/19/2022,74,11,5.97,108,64,12.8,11.71,12,15,16,15,10,10,12,11,14,13,MMC122,Es1
660,52_5,1,VI001652BG,10/6/2022,12/21/2022,76,20,4.08,172,102,13.8,7.53,15,14,14,14,13,14,14,14,12,14,MMC89,Es1
661,53_1,1,VI001533BG,10/6/2022,12/28/2022,83,20,3.46,78,36,13.7,6.47,13,13,14,14,14,14,14,13,14,14,MMC76,Es2
662,53_2,1,VI004244B-BR,10/6/2022,12/14/2022,69,20,4.11,172,102,11.1,6.59,14,12,10,11,10,11,9,13,11,10,MMC249,Es2
663,53_3,1,VI003886BY,10/6/2022,12/14/2022,69,20,4.72,256,170,12,7.61,12,12,11,12,13,12,12,12,12,12,MMC218,Es2
664,53_4,1,VI000732AG,10/6/2022,12/16/2022,71,10,5.3,128,80,12.2,8.5,11,11,10,12,14,14,12,11,14,13,MMC32,Es2
665,53_5,1,VI001820BG,10/6/2022,12/19/2022,74,16,4.5,124,68,13.1,7.41,12,14,14,14,13,13,13,14,12,12,MMC101,Es2
666,54_1,2,VI004877AG,10/6/2022,12/28/2022,83,20,4.04,208,112,12.3,6.43,10,13,13,12,10,13,14,13,12,13,MMC274,Es2
667,54_2,2,VI004048A-GM,10/6/2022,12/21/2022,76,20,3.01,140,70,12.2,5.83,11,12,12,12,12,12,11,13,13,14,MMC240,Es2
668,54_3,2,VI001244AG,10/6/2022,12/19/2022,74,11,6.7,102,56,10.4,10.63,10,12,9,11,12,10,10,9,10,11,MMC55,Es2
669,54_4,2,VI001539AG,10/6/2022,12/28/2022,83,10,3.28,68,26,12.4,5.97,12,12,13,13,13,13,11,13,12,12,MMC78,Es2
670,54_5,2,VI004937AG,10/6/2022,12/28/2022,83,14,3.68,102,54,13,6.47,13,14,13,13,13,14,14,13,14,9,MMC279,Es2
671,55_1,2,VI004942BG,10/6/2022,12/21/2022,76,20,4.37,248,170,13.1,8.07,12,12,13,12,12,14,13,14,15,14,MMC280,Es2
672,55_2,2,VI000253AG,10/6/2022,12/29/2022,84,9,3.8,46,14,12.6,7.3,14,14,11,13,12,13,13,12,12,12,MMC12,Es2
673,55_3,2,VI001806BG,10/6/2022,12/19/2022,74,20,4.1,260,152,12,6.52,11,12,12,11,13,12,12,12,13,12,MMC100,Es2
674,55_4,2,VI000380AG,10/6/2022,12/14/2022,69,14,7.08,270,172,13,13.31,14,14,14,16,13,12,12,13,12,10,MMC16,Es2
675,55_5,2,VI003755BG,10/6/2022,12/14/2022,69,20,3.99,266,190,12.5,6.52,12,12,12,14,12,12,14,12,13,12,MMC211,Es2
676,56_1,2,VI003232AG,10/6/2022,12/23/2022,78,20,4.26,198,122,13,6.77,13,12,14,13,14,12,14,14,12,12,MMC164,Es2
677,56_2,2,VI003927AG,10/6/2022,12/21/2022,76,16,3.51,244,152,12,5.59,12,12,11,12,12,12,12,11,13,13,MMC224,Es2
678,56_3,2,VI004432B-BR,10/6/2022,12/7/2022,62,20,4.01,126,72,11.1,5.09,11,10,11,10,13,14,12,9,10,11,MMC257,Es2
679,56_4,2,VI001419BG,10/6/2022,12/19/2022,74,20,3.68,214,96,12.7,5.88,13,14,13,13,12,12,14,12,12,12,MMC67,Es2
680,56_5,2,VI001612AG,10/6/2022,12/14/2022,69,20,3.46,302,196,12.4,6.4,13,12,13,14,11,11,12,12,14,12,MMC86,Es2
681,57_1,2,VI002173BG,10/6/2022,12/19/2022,74,20,3.96,228,120,12,5.98,15,12,13,13,10,13,8,13,12,11,MMC110,Ws1
682,57_2,2,VI003554AG,10/6/2022,12/19/2022,74,20,4,144,64,12.1,7.8,14,14,11,12,12,10,11,12,12,13,MMC193,Ws1
683,57_3,2,VI003886BY,10/6/2022,12/12/2022,67,13,5.03,192,130,11.7,8.55,13,13,11,11,11,10,13,12,12,11,MMC218,Ws1
684,57_4,2,VI003548AG,10/6/2022,12/19/2022,74,20,3.66,234,146,12.5,5.69,13,14,12,12,13,12,12,14,11,12,MMC192,Ws1
685,57_5,2,VI004694BG,10/6/2022,12/14/2022,69,11,4.55,220,142,10.6,6.47,12,9,10,11,10,11,11,8,12,12,MMC262,Ws1
686,58_1,2,VI004666AG,10/6/2022,12/12/2022,67,12,3.75,166,103,11.7,5.49,12,13,12,11,13,13,11,11,11,10,MMC260,Ws1
687,58_2,2,VI003068A-BR,10/6/2022,12/19/2022,74,16,3.39,168,86,13.2,6.1,14,13,14,12,13,14,14,14,13,11,MMC152,Ws1
688,58_3,2,VI000175BY,10/6/2022,12/14/2022,69,13,4.9,238,152,11.2,8.03,11,12,11,11,10,10,11,13,12,11,MMC6,Ws1
689,58_4,2,VI001557BG,10/6/2022,12/28/2022,83,15,3.16,114,64,12.2,5.8,12,11,11,13,12,13,14,14,11,11,MMC81,Ws1
690,58_5,2,VI002469AG,10/6/2022,12/23/2022,78,17,4.98,276,166,11.2,6.39,10,12,11,12,9,10,12,12,12,12,MMC123,Ws1
691,59_1,3,VI003490AG,10/6/2022,12/21/2022,76,20,3.67,126,68,11.9,5.43,13,13,11,11,12,12,12,12,11,12,MMC186,Ws1
692,59_2,3,VI001520A-BLM,10/6/2022,12/14/2022,69,20,3.22,228,150,12.2,5.5,14,10,12,12,13,12,10,12,14,13,MMC75,Ws1
693,59_3,3,VI001743BG,10/6/2022,12/23/2022,78,20,4.05,238,106,13.1,7.76,14,14,12,14,12,14,13,13,13,12,MMC96,Ws1
694,59_4,3,VI003959BG,10/6/2022,12/19/2022,74,20,4.04,272,158,11.9,6.43,12,11,12,11,11,11,12,13,14,12,MMC234,Ws1
695,59_5,3,VI002173BG,10/6/2022,12/19/2022,74,20,3.84,206,114,12.7,6.5,13,11,12,15,12,14,12,13,13,12,MMC110,Ws1
696,6_1,2,VI001471AG,10/6/2022,12/23/2022,78,14,4.28,172,88,12.4,7.18,12,12,14,13,11,12,13,12,12,13,MMC70,Es2
697,6_2,2,VI004639AG,10/6/2022,12/12/2022,67,12,4.33,212,150,12.4,6.73,13,12,12,14,12,12,13,13,12,11,MMC259,Es2
698,6_3,2,VI000764AG,10/6/2022,12/19/2022,74,14,4.49,198,142,11.5,7.15,12,11,11,12,10,11,12,11,13,12,MMC36,Es2
699,6_4,2,CO6,10/6/2022,12/21/2022,76,12,4.09,144,70,12.2,6.3,13,12,13,11,12,12,11,12,13,13,MB14,Es2
700,6_5,2,VI004853BG,10/6/2022,12/14/2022,69,14,3.92,146,100,11,5.31,11,9,11,13,9,12,12,11,9,13,MMC272,Es2
701,60_1,3,VI004789BG,10/6/2022,12/19/2022,74,20,3.16,218,124,12.1,6,12,11,13,11,11,14,13,9,13,14,MMC266,Ws1
